article_name,country,revision_id,article_quality,population
Maroš Šefčovič,Slovakia,800278210,Start,5.4
Lucia Žitňanská,Slovakia,800724197,Stub,5.4
Augustín Čisár,Slovakia,801380292,Stub,5.4
Ján Slota,Slovakia,801409353,C,5.4
Viera Petríková,Slovakia,802653595,Stub,5.4
Katarína Tóthová,Slovakia,802655416,Stub,5.4
Ondrej Binder,Slovakia,803294527,Stub,5.4
Marian Kotleba,Slovakia,803661441,C,5.4
Peter Šťastný,Slovakia,803697955,C,5.4
Vladimír Clementis,Slovakia,804519400,Start,5.4
Gustáv Husák,Slovakia,805319388,C,5.4
Andrej Kiska,Slovakia,806670125,C,5.4
Ján Kollár,Slovakia,806822611,Start,5.4
Jozef Miloslav Hurban,Slovakia,807370008,Start,5.4
Robert Fico,Slovakia,807388887,B,5.4
Ali al-Bahadili,Iraq,671516033,Stub,40.2
Hikmat Mizban Ibrahim al-Azzawi,Iraq,702727008,Start,40.2
Ahmed al-Barak,Iraq,703053769,Stub,40.2
Wael Abdul Latif,Iraq,703053876,Stub,40.2
Dara Nur al-Din,Iraq,703053905,Stub,40.2
Mufid Mohammad Jawad al-Jazairi,Iraq,703054379,Stub,40.2
Nuri Badran,Iraq,703054420,Stub,40.2
Abdel Amir Abbud Rahima,Iraq,703054447,Stub,40.2
Ali Faik al-Ghadban,Iraq,703054465,Stub,40.2
Khodayyir Abbas,Iraq,703054481,Stub,40.2
Hashim Abderrahman al-Shibli,Iraq,703054542,Start,40.2
Rashad Mandan Omar,Iraq,703054561,Stub,40.2
Sami Azara al-Majun,Iraq,703054581,Stub,40.2
Kamel al-Kilani,Iraq,703054633,Stub,40.2
Mohammad Jassem Khodayyir,Iraq,703054668,Stub,40.2
Ali al-Haidari,Iraq,704491213,Stub,40.2
Abdul Razak al-Hashimi,Iraq,704611447,Stub,40.2
Nehro Mohammed,Iraq,704668476,Stub,40.2
Muhammed Ibrahim al-Juraissey,Iraq,704981869,Stub,40.2
Dhari Ali al-Fayadh,Iraq,705434314,Stub,40.2
Ibrahim Ahmad Abd al-Sattar Muhammad,Iraq,706338188,Stub,40.2
Ismail Ahmed Rajab Al Hadidi,Iraq,706466759,Stub,40.2
Khalaf al-Ulayyan,Iraq,707468568,Stub,40.2
Abd al-Rahim al-Hasini,Iraq,707803149,Stub,40.2
Shirwan al-Waili,Iraq,707905482,Stub,40.2
Baraa Najib al-Ruba'i,Iraq,707925243,Stub,40.2
Abdel Hussein Shandal,Iraq,707935281,Stub,40.2
Taha Bidaywi Hamed,Iraq,709661228,Stub,40.2
Omer Fattah Hussain,Iraq,709756947,Stub,40.2
Karim Mahdi Salih,Iraq,709771115,Stub,40.2
Liwaa Semeism,Iraq,709871417,Stub,40.2
Asaad Abu Gilel al-Taie,Iraq,710246172,Stub,40.2
Taha al-Liheibi,Iraq,710870920,Stub,40.2
Raed Fahmy Jahid,Iraq,712221416,Start,40.2
Khalil Jalil Hamza,Iraq,712335125,Stub,40.2
Ridha Jawad Taqi,Iraq,712632653,Start,40.2
Falah Hassan al-Naqib,Iraq,714301550,Stub,40.2
Fadhil Omer,Iraq,714556831,Stub,40.2
Safa al-Safi,Iraq,714747651,Stub,40.2
Riya Qahtan,Iraq,715231246,Stub,40.2
Mahmoud al-Radi,Iraq,715362468,Stub,40.2
Osama Tawfiq al-Tikriti,Iraq,716552449,Stub,40.2
Muhammad Hasan Abi al-Mahasin,Iraq,717358490,Stub,40.2
Basimah Aziz Nasir,Iraq,717654431,Stub,40.2
Mizhar Abdullah Ruaid,Iraq,718591955,Stub,40.2
Sherzad Hafiz,Iraq,719146556,Stub,40.2
Hatem Kamil,Iraq,719585667,Stub,40.2
Hisham al-Hayali,Iraq,722191751,Stub,40.2
Hussein al-Tahan,Iraq,723276626,Stub,40.2
Walid Hamid Tawfiq al-Tikriti,Iraq,723694486,Start,40.2
Majid al-Nasrawi,Iraq,723991605,Stub,40.2
Shirin Hassani Ramazan,Iraq,724026143,Stub,40.2
Ammar Al-Madany,Iraq,724869427,Stub,40.2
Saleh al-Ogaili,Iraq,725087552,Stub,40.2
George Mansour,Iraq,729668868,Stub,40.2
Muhammad Mahdi Salih,Iraq,731384242,Start,40.2
Rafi Daham al-Tikriti,Iraq,732097548,Stub,40.2
Jasim Mohammed Jaafar,Iraq,733441710,Stub,40.2
Mohammed Shakir (Iraqi politician),Iraq,734073607,Stub,40.2
Abd Dhiyab al-Ajili,Iraq,736396940,Stub,40.2
Kasim Muhammad Taqi al-Sahlani,Iraq,736632136,Start,40.2
Nadim al-Jabiri,Iraq,738254818,Stub,40.2
Qassim Daoud,Iraq,738294906,Stub,40.2
Howar Ziad,Iraq,740830750,Stub,40.2
Nuri Sheikh Salih Sheikh Ghani Barzinji,Iraq,740922613,Start,40.2
Muhammad Kader Hawdeyani,Iraq,740924347,Stub,40.2
Bahnam Zaya Bulos,Iraq,741002947,Stub,40.2
'Abd al-Razzaq al-Hasani,Iraq,741242691,Start,40.2
Awni Yusuf,Iraq,741385557,Stub,40.2
Adnan al-Assadi,Iraq,742561228,Stub,40.2
Imad Ahmad Sayfour,Iraq,742712524,Stub,40.2
Ahmed Uthman,Iraq,742713798,C,40.2
Haji Mala Saeed Kirkukli Zada,Iraq,742713833,Stub,40.2
Saleh Yousefi,Iraq,742713885,Stub,40.2
Mohammad Tofiq Rahim,Iraq,743491830,Start,40.2
Naseer al-Chaderchi,Iraq,743981184,Stub,40.2
Kamal Mirawdily,Iraq,746495870,Stub,40.2
Abbas Mahdi,Iraq,746793125,Stub,40.2
Yousif Muhammed,Iraq,746923977,Stub,40.2
Rustam Haidar,Iraq,747225257,Stub,40.2
Thaer Thabet,Iraq,748160137,Start,40.2
Abdel Basset Turki,Iraq,748160934,Start,40.2
Latif Rashid,Iraq,748753852,Start,40.2
Tamar Fattah Ramadhan Kuchar,Iraq,749250976,Start,40.2
Ali al-Adeeb,Iraq,749392733,Start,40.2
Abdul Karim al-Anizi,Iraq,749401938,Stub,40.2
Mohammed Ali al-Hasani,Iraq,749561240,Stub,40.2
Abd al-Nasir al-Janabi,Iraq,749709150,Start,40.2
Ayad al-Samarrai,Iraq,750058961,Start,40.2
Duraid Kashmoula,Iraq,751569892,Stub,40.2
Salam al-Maliki,Iraq,754519433,Stub,40.2
Hadi Saleh,Iraq,754804512,Stub,40.2
Abdel-Karim Mahoud al-Mohammedawi,Iraq,754913505,Start,40.2
Muhammad Mahdi Kubba,Iraq,754962861,Start,40.2
Nabeel Yasin,Iraq,755338503,Start,40.2
Sami al-Askari,Iraq,755359407,Stub,40.2
Abderrahman Sadik Karim,Iraq,756220218,Stub,40.2
Alaa Abdessaheb al-Alwan,Iraq,756728398,Start,40.2
Aziz Saleh Nuhmah,Iraq,756940378,Start,40.2
Khaled al-Attiyah,Iraq,757796417,Stub,40.2
Iyad Jamal Al-Din,Iraq,757821707,Start,40.2
Khaled al-Obaidi,Iraq,758451364,Start,40.2
List of Speakers of the Council of Representatives of Iraq,Iraq,758494760,Start,40.2
Birzo Majeed,Iraq,759449580,Stub,40.2
Najeba Latef Ahmed,Iraq,759596692,Stub,40.2
Naziha al-Dulaimi,Iraq,760535135,Start,40.2
Nisrin Barwari,Iraq,760535171,Stub,40.2
Basimah Yusuf Butrus,Iraq,760535174,Stub,40.2
Sondul Chapouk,Iraq,760535175,Stub,40.2
Leila Abdul-Latif,Iraq,760535176,Stub,40.2
Narmin Othman,Iraq,760535433,Stub,40.2
Tayseer al-Mashhadani,Iraq,760535436,Stub,40.2
Faten Mahmoud,Iraq,760535437,Stub,40.2
Shatha Mousa Sadiq,Iraq,760535438,Stub,40.2
Salama al-Khufaji,Iraq,760535439,Stub,40.2
Lamiya Abed Khadawi,Iraq,760535443,Stub,40.2
Wijdan Michael,Iraq,760535546,Start,40.2
Jalal Dabagh,Iraq,761763090,C,40.2
Abd-Allah ibn Aamir Hadhrami,Iraq,762195749,Stub,40.2
Thamer Nayef al-Hathal,Iraq,762333867,Stub,40.2
Rassul Mamand,Iraq,763839116,Start,40.2
Sarkis Aghajan Mamendo,Iraq,764263269,C,40.2
Ali Sindi,Iraq,766100203,Stub,40.2
Firsat Sofi Ali,Iraq,766545528,Stub,40.2
Adnan al-Zurufi,Iraq,766618302,Stub,40.2
Omar al-Tikriti,Iraq,766847388,Stub,40.2
Iman al-Asadi,Iraq,767199829,Stub,40.2
Qasim Al-Fahadawi,Iraq,767349412,Start,40.2
Talib El-Shibib,Iraq,768076374,Stub,40.2
Akeel Al Saffar,Iraq,768181296,Stub,40.2
Mohammad Shafar,Iraq,768181307,Stub,40.2
Ziad Abderrazzak Mohammad Aswad,Iraq,768478302,Stub,40.2
Maysoon al-Hashemi,Iraq,768514363,Stub,40.2
Mazin Abu Kalal,Iraq,769540013,Stub,40.2
Rowsch Shaways,Iraq,769721138,Start,40.2
Ibrahim Ahmad,Iraq,769750938,Start,40.2
Ali Daeem Ali,Iraq,770304323,Stub,40.2
Nizar Hamdoon,Iraq,771115643,Stub,40.2
Mohammad Bahr al-Ulloum,Iraq,773386279,Start,40.2
Naji al-Suwaydi,Iraq,773387506,Stub,40.2
Mustafa Mahmud al-Umari,Iraq,773389000,Stub,40.2
Nureddin Mahmud,Iraq,773389068,Stub,40.2
Sa'dun Hammadi,Iraq,773389940,Start,40.2
Ahmad Husayn Khudayir as-Samarrai,Iraq,773390042,Stub,40.2
Abdul Rahman Mustafa,Iraq,774310831,Start,40.2
Mohammed Al-Ghabban,Iraq,774773079,Start,40.2
Alaa Hussein Ali,Iraq,775325009,Start,40.2
Sassoon Eskell,Iraq,776240985,FA,40.2
Abdullah Hussein Jebara,Iraq,776407566,C,40.2
Abd ar-Razzaq an-Naif,Iraq,776779622,Stub,40.2
Maysoon Al-Damluji,Iraq,777505883,Start,40.2
Falah Mustafa Bakir,Iraq,777507561,C,40.2
Kamal Qadir,Iraq,778196570,Stub,40.2
Khairi Al-Hindawi,Iraq,778779618,GA,40.2
Taufiq Wahby,Iraq,780560276,Stub,40.2
Salah Omar al-Ali,Iraq,782179809,Start,40.2
Adel Murad,Iraq,782652839,Start,40.2
Bayan Nouri,Iraq,784553121,Start,40.2
List of Iraqi Information Ministers,Iraq,784642119,Stub,40.2
Saber Abdel Aziz al-Douri,Iraq,784991347,Start,40.2
Rafiq Hilmi,Iraq,785601429,Start,40.2
Franso Hariri,Iraq,785924141,Start,40.2
Basim Bello,Iraq,786380552,Stub,40.2
Ahmad Mukhtar Baban,Iraq,786620055,Stub,40.2
Taher Tawfiq al-Ani,Iraq,787070133,Stub,40.2
Hashim Aqrawi,Iraq,787073249,Start,40.2
Abdulsalam Abdullah,Iraq,787275714,Stub,40.2
Abbas al-Bayati,Iraq,787368541,Stub,40.2
Ablahad Afraim Sawa,Iraq,787598614,Stub,40.2
Ahmad Khalaf al-Dulaimi,Iraq,787906888,Start,40.2
Ahmad Muhammad Saeed al-Atrushi,Iraq,787907461,Stub,40.2
Ahmed Abdullah al-Jubouri,Iraq,787911127,Start,40.2
Ahmed Shibani,Iraq,787918528,Stub,40.2
Izz al-Din al-Dawla,Iraq,788425199,Stub,40.2
Naif Mohammed Jasim,Iraq,788479674,Stub,40.2
Muhammad as-Sadr,Iraq,788590345,Stub,40.2
Suhaib al-Rawi,Iraq,788684643,Start,40.2
Ahmad Hardi,Iraq,789283406,Stub,40.2
Taha al-Hashimi,Iraq,789367295,Stub,40.2
Aref Tayfour,Iraq,789669539,Stub,40.2
Awad Hamed al-Bandar,Iraq,790263410,Start,40.2
Harith al-Obeidi,Iraq,790377281,B,40.2
Arif Abd ar-Razzaq,Iraq,790426382,Stub,40.2
Hareth Shanshal Sunaid,Iraq,791336038,Stub,40.2
Sabah al-Saedi,Iraq,792987139,Stub,40.2
Mohammed Awad,Iraq,793140052,Stub,40.2
Barzan Ibrahim al-Tikriti,Iraq,793247653,C,40.2
Ali Fadel,Iraq,793451715,Stub,40.2
Mohammad Baqir al-Hakim,Iraq,793737693,C,40.2
Zekra Alwach,Iraq,794272875,Stub,40.2
Toma Tomas,Iraq,794428535,Start,40.2
Serwan Baban,Iraq,794435200,Stub,40.2
Aziz Al-Yasiri,Iraq,795385563,Start,40.2
Nahla Hussain al-Shaly,Iraq,795545680,Stub,40.2
Adham Barzani,Iraq,795730883,Stub,40.2
Aqila al-Hashimi,Iraq,796051016,Start,40.2
Mohammed Hamza Zubeidi,Iraq,796280426,Start,40.2
Dia al-Asadi,Iraq,796390343,Start,40.2
Ali Osman Ali,Iraq,796572080,Stub,40.2
Abdul-Latif Ali al-Mayah,Iraq,796706449,C,40.2
William Warda,Iraq,796760121,Stub,40.2
Salih Jabr,Iraq,796783178,Stub,40.2
Ahmed Abu Risha,Iraq,796924355,GA,40.2
Bakhtiar Amin,Iraq,797029376,Start,40.2
Baqir Jabr al-Zubeidi,Iraq,797033786,Start,40.2
Mohammed Mahdi al-Bayati,Iraq,797498991,Start,40.2
Fuad al-Rikabi,Iraq,797511890,GA,40.2
Mahma Xelil,Iraq,797897920,Stub,40.2
Mohammed Haji Mahmoud,Iraq,798033408,Stub,40.2
Soran Omar,Iraq,798057406,Stub,40.2
Bedia Afnan,Iraq,798224171,Stub,40.2
Ibrahim Mohammad Bahr al-Ulloum,Iraq,798283015,Stub,40.2
Baha Araji,Iraq,798569398,Start,40.2
Kadhim Finjan,Iraq,798577626,Start,40.2
Hadi Al-Amiri,Iraq,798690011,Start,40.2
Ammar al-Saffar,Iraq,798741458,Stub,40.2
Pascal Esho Warda,Iraq,798764368,Start,40.2
Maruf al Rusafi,Iraq,798912870,GA,40.2
Sovereignty Council (Iraq),Iraq,799051057,Start,40.2
Tahir Yahya,Iraq,799193814,Start,40.2
Nimrud Baito,Iraq,799284431,Stub,40.2
Osama Youssef Kashmoula,Iraq,799410594,Stub,40.2
Abd al-Aziz al-Badri,Iraq,799420821,Start,40.2
Hardan al-Tikriti,Iraq,799643009,C,40.2
Salih Mahdi Ammash,Iraq,799643514,Start,40.2
Taha Yassin Ramadan,Iraq,799644824,Start,40.2
Hashim Al-Mosawy,Iraq,799706876,Stub,40.2
Rend al-Rahim Francke,Iraq,799916737,C,40.2
Omar Said Ali,Iraq,800040462,Stub,40.2
Safia Taleb Ali al-Suhail,Iraq,800048238,C,40.2
Arsalan Baiz,Iraq,800250467,Stub,40.2
Taha Muhie-eldin Marouf,Iraq,800750350,Start,40.2
Shahab Sheikh Nuri,Iraq,800818574,B,40.2
Ahmed Radhi,Iraq,801060221,C,40.2
Georges Sada,Iraq,801177435,Start,40.2
Eifan Saadoun Al Issawi,Iraq,801213905,C,40.2
Salaheddine Bahaaeddin,Iraq,801356132,Start,40.2
Houzan Mahmoud,Iraq,801399880,Stub,40.2
Abdul Sattar Abu Risha,Iraq,801580935,Start,40.2
Asma al-Dulaimi,Iraq,801586708,Stub,40.2
Farhan Jubouri,Iraq,801632221,Start,40.2
Fasal al Gaood,Iraq,801632591,Stub,40.2
Ali al-Qaradaghi,Iraq,801897616,Start,40.2
Raja Habib al-Khuzaai,Iraq,802286203,Stub,40.2
Ahmed Barzani,Iraq,802311373,Start,40.2
Mohammed Hadid,Iraq,802438185,Start,40.2
Naji Shawkat,Iraq,802438291,Start,40.2
Mulla Effendi,Iraq,802439953,GA,40.2
Bakr Sidqi,Iraq,802439993,C,40.2
Ezzedine Salim,Iraq,802525404,Start,40.2
Mowaffak al-Rubaie,Iraq,802636881,Start,40.2
Yonadam Kanna,Iraq,802659183,Stub,40.2
Kamil al-Dulaimi,Iraq,802749133,Stub,40.2
Idris Barzani,Iraq,802809681,Stub,40.2
Anne Nafi Aussi,Iraq,802841590,Start,40.2
Fawzi Hariri,Iraq,802865523,Start,40.2
Abd Al-Rahman Al-Gillani,Iraq,803225655,Stub,40.2
Juwan Fuad Masum,Iraq,803352263,Stub,40.2
Ali Hama Saleh,Iraq,803419995,Stub,40.2
Tariq Najm,Iraq,803474056,Start,40.2
Mahdi al-Hafez,Iraq,803566094,Stub,40.2
Talib al-Naqib,Iraq,803736389,GA,40.2
List of Presidents of Iraq,Iraq,803747175,Stub,40.2
List of Prime Ministers of Iraq,Iraq,803747658,B,40.2
Khodair al-Khozaei,Iraq,803749182,Stub,40.2
Paul Bremer,Iraq,803756614,B,40.2
Yusuf Salman Yusuf,Iraq,803757524,C,40.2
Muhammad Najib ar-Ruba'i,Iraq,803821406,Stub,40.2
Mahmud Barzanji,Iraq,804076153,C,40.2
Hero Ibrahim Ahmed,Iraq,804077347,Start,40.2
Nechirvan Barzani,Iraq,804275524,C,40.2
Ali Hassan al-Majid,Iraq,804421792,GA,40.2
Salim al-Jabouri,Iraq,804479982,Start,40.2
Ziyad Cattan,Iraq,804490490,Start,40.2
Muhammad Amin Zaki,Iraq,804957306,Start,40.2
Abdul-Hussein Abtaan,Iraq,805518971,Stub,40.2
Abdullah Kadhem Ruaid,Iraq,805857976,Stub,40.2
Vian Dakhil,Iraq,805921006,C,40.2
Tahseen Said,Iraq,805923289,Start,40.2
Atheel al-Nujaifi,Iraq,805923589,Stub,40.2
Barham Salih,Iraq,805966903,Start,40.2
Kosrat Rasul Ali,Iraq,806053871,C,40.2
Leyla Qasim,Iraq,806393629,Start,40.2
Mustafa Barzani,Iraq,806400094,B,40.2
Ayad Allawi,Iraq,806417674,C,40.2
Ali Bapir,Iraq,806637284,Start,40.2
Fuad Masum,Iraq,806673577,C,40.2
Hikmat Sulayman,Iraq,806726523,Start,40.2
Widad Akrawi,Iraq,806829186,C,40.2
'Abd al-Ilah,Iraq,806964376,C,40.2
Najmiddin Karim,Iraq,807042367,Start,40.2
Saddam Hussein,Iraq,807263780,B,40.2
Mullah Krekar,Iraq,807356662,C,40.2
Faisal I of Iraq,Iraq,807393478,C,40.2
Saadeddin Arkej,Iraq,807394752,Stub,40.2
"List of members of the Council of Representatives of Iraq, 2005–2010",Iraq,807395830,B,40.2
Abu Bakr al-Baghdadi,Iraq,807418493,GA,40.2
Namaa Alward,Iraq,807464970,Stub,40.2
Presidential Palace Historical Site,Vietnam,671868722,Stub,94.7
Phạm Thị Trân Châu,Vietnam,693208023,Stub,94.7
Ngo Dinh Khoi,Vietnam,694815600,Stub,94.7
Vũ Khoan,Vietnam,706073156,Stub,94.7
Huỳnh Văn Cao,Vietnam,707375836,Start,94.7
Nguyễn Bá Cẩn,Vietnam,708216139,Stub,94.7
Nguyễn Quốc Cường,Vietnam,708587401,Stub,94.7
Hồ Đắc Điềm,Vietnam,708705964,Stub,94.7
Nguyễn Nhân Chiến,Vietnam,709873725,Stub,94.7
Nguyễn Xuân Oánh,Vietnam,710799910,Stub,94.7
Phan Văn Bàn,Vietnam,711137826,Start,94.7
Lê Quang Đạo,Vietnam,716340487,Stub,94.7
Đỗ Thanh Nhơn,Vietnam,717380526,C,94.7
Trương Tấn Bửu,Vietnam,717828072,Stub,94.7
Đinh Xuân Quảng,Vietnam,718388780,B,94.7
Lý Tài,Vietnam,719265808,Stub,94.7
Trần Hanh,Vietnam,720309037,B,94.7
Phạm Quang Nghị,Vietnam,721889236,Stub,94.7
Phạm Quỳnh,Vietnam,722210422,Stub,94.7
Nguyễn Đình Thuận,Vietnam,722372579,Stub,94.7
Ngô Thị Doãn Thanh,Vietnam,722908287,Stub,94.7
Trần Văn Tuý,Vietnam,723285888,Stub,94.7
Võ Di Nguy,Vietnam,723645799,Stub,94.7
Nguyễn Thị Thanh Hòa,Vietnam,724271995,Stub,94.7
Nguyễn Khang (politician),Vietnam,724426079,Stub,94.7
Nguyen Quang Lap,Vietnam,725059563,Start,94.7
Bùi Bằng Đoàn,Vietnam,725098226,Stub,94.7
Bùi Quang Vinh,Vietnam,725874724,Stub,94.7
Ngô Đình Luyện,Vietnam,729350272,Stub,94.7
Bửu Lộc,Vietnam,729350472,Stub,94.7
Đồng Sĩ Nguyên,Vietnam,734768346,Start,94.7
Hoàng Minh Chính,Vietnam,736899071,Start,94.7
Trương Đình Dzu,Vietnam,739752853,C,94.7
Võ Tánh,Vietnam,740709272,C,94.7
Linh Quang Viên,Vietnam,741289207,Start,94.7
Võ Hồng Phúc,Vietnam,742600814,Stub,94.7
Nguyễn Hải Thần,Vietnam,743539131,Start,94.7
Nguyễn Thiện Thuật,Vietnam,743541180,Start,94.7
Nguyễn Hữu Bài,Vietnam,743949157,Start,94.7
Phạm Huy Thông,Vietnam,745109023,Stub,94.7
Ngô Đình Khả,Vietnam,749211532,Stub,94.7
Phan Quang Đán,Vietnam,749225617,C,94.7
Nguyễn Hồng Quang,Vietnam,749626797,Start,94.7
Nguyễn Tiến Trung,Vietnam,749735486,C,94.7
Trần Huỳnh Duy Thức,Vietnam,752967215,C,94.7
Vi Đức Hồi,Vietnam,752969539,Start,94.7
Phan Văn Hớn,Vietnam,753074258,Stub,94.7
Trần Văn Cung,Vietnam,753231794,C,94.7
Xuân Thủy,Vietnam,759284532,Start,94.7
Lê Văn Duyệt,Vietnam,763222145,FA,94.7
Tôn Thất Thuyết,Vietnam,765886163,Stub,94.7
Philippe Trần Văn Hoài,Vietnam,766089114,Start,94.7
Tạ Thu Thâu,Vietnam,766446426,C,94.7
Phạm Hồng Sơn,Vietnam,766957839,C,94.7
2011 crackdown on Vietnamese youth activists,Vietnam,767475162,B,94.7
Trần Văn Hữu,Vietnam,767753157,Stub,94.7
Đỗ Quang Giai,Vietnam,767884607,B,94.7
Tran Minh Tiet,Vietnam,768251865,C,94.7
Lê Khả Phiêu,Vietnam,769536404,Start,94.7
Hong Vo,Vietnam,773840307,C,94.7
Hồ Đức Hoà,Vietnam,774308742,Start,94.7
Trần Cao,Vietnam,774434922,Start,94.7
Philippe Vannier,Vietnam,774847910,Start,94.7
Nguyễn Văn Xuân,Vietnam,777582892,Stub,94.7
Tôn Thất Thiện,Vietnam,777586428,C,94.7
Nguyễn Văn Tâm,Vietnam,777697190,Start,94.7
Nguyễn Văn Bình (politician),Vietnam,778823367,Stub,94.7
Dương Quỳnh Hoa,Vietnam,779571900,C,94.7
Hoàng Thị Tuân,Vietnam,779572057,Stub,94.7
Đặng Thị Ngọc Thịnh,Vietnam,779572097,Stub,94.7
Trần Thị Hoa Ry,Vietnam,779572210,Stub,94.7
Nguyễn Thị Thập,Vietnam,779572234,Start,94.7
Phạm Hùng,Vietnam,780946558,Start,94.7
Nguyễn Văn Hưng,Vietnam,780961961,Stub,94.7
Thadeus Nguyễn Văn Lý,Vietnam,781657366,C,94.7
Jean-Marie Dayot,Vietnam,784045078,Start,94.7
Trần Đức Lương,Vietnam,784791114,Stub,94.7
Vũ Văn Ninh,Vietnam,785061555,Stub,94.7
Hoàng Văn Hoan,Vietnam,785659532,Start,94.7
Lê Trọng Tấn,Vietnam,786300669,GA,94.7
Trần Độ,Vietnam,787044208,Start,94.7
Peter Nguyen Van Hung,Vietnam,787358164,Start,94.7
Nguyễn Thị Bình,Vietnam,787378099,Start,94.7
Nguyễn Tiến Hưng,Vietnam,787378130,Start,94.7
Kiem Do,Vietnam,787432564,Start,94.7
Pierre Pigneau de Behaine,Vietnam,787530339,FA,94.7
Nguyễn Thị Doan,Vietnam,788246440,Start,94.7
Nguyễn Sinh Hùng,Vietnam,788247538,Start,94.7
Nguyễn Văn Đài,Vietnam,788666652,C,94.7
Trình Minh Thế,Vietnam,788824539,Start,94.7
Phạm Hồng Thái,Vietnam,788966732,Stub,94.7
Nguyễn Đan Quế,Vietnam,789295541,C,94.7
Nguyễn An Ninh,Vietnam,790190293,Start,94.7
Đào Duy Từ,Vietnam,790399767,C,94.7
Nguyễn Văn Hải,Vietnam,790437893,C,94.7
Phan Thanh Hải,Vietnam,790439621,Start,94.7
Tạ Phong Tần,Vietnam,790445631,GA,94.7
Vũ Đức Đam,Vietnam,791001670,Start,94.7
List of heads of state of Vietnam,Vietnam,791392764,Start,94.7
Phạm Bình Minh,Vietnam,791658947,C,94.7
Đăng Văn Quang,Vietnam,792775189,Start,94.7
Nguyễn Cơ Thạch,Vietnam,794079027,Stub,94.7
Nguyễn Minh Thuyết,Vietnam,794507987,Start,94.7
Nguyễn Bá Thanh,Vietnam,794724249,C,94.7
Nguyễn Văn An,Vietnam,795433758,Stub,94.7
Lê Hồng Anh,Vietnam,795735090,Start,94.7
Cù Huy Hà Vũ,Vietnam,795772651,GA,94.7
Bùi Tiến Dũng (politician),Vietnam,796124536,Stub,94.7
Nguyễn Biểu,Vietnam,796604721,Stub,94.7
Bùi Đình Dĩnh,Vietnam,796676699,Stub,94.7
Nguyễn Hữu Thọ,Vietnam,796770604,Start,94.7
Nguyễn Chí Thanh,Vietnam,796830928,Start,94.7
Mother Mushroom,Vietnam,797317473,C,94.7
Tô Lâm,Vietnam,797951465,Start,94.7
Hồ Văn Nhựt,Vietnam,798265985,C,94.7
Nguyễn Huy Cận,Vietnam,798479738,Stub,94.7
Bà Huyện Thanh Quan,Vietnam,798485655,Stub,94.7
Nguyễn Thị Bích,Vietnam,798485656,Stub,94.7
2013 conviction of 14 Vietnamese dissidents,Vietnam,799051693,B,94.7
Nguyen Quoc Quan,Vietnam,799268371,GA,94.7
Nguyễn Hợp Đoàn,Vietnam,799268410,Start,94.7
Nguyễn Sinh Sắc,Vietnam,799428811,Start,94.7
Phạm Minh Hoàng,Vietnam,799524234,C,94.7
Phạm Văn Đồng (ARVN general),Vietnam,799524257,B,94.7
Charles Tran Van Lam,Vietnam,799655886,C,94.7
Huỳnh Tấn Phát,Vietnam,799984422,Start,94.7
Hoàng Cao Khải,Vietnam,800953685,Stub,94.7
Châu Văn Tiếp,Vietnam,801064878,C,94.7
Văn Tiến Dũng,Vietnam,801139086,C,94.7
Nguyễn Văn Lộc,Vietnam,801242990,Stub,94.7
Đoàn Văn Toại,Vietnam,801344333,Start,94.7
Lê Văn Hoạch,Vietnam,801708337,Stub,94.7
Phạm Văn Trà,Vietnam,801720592,Stub,94.7
Ngô Xuân Lịch,Vietnam,801735299,C,94.7
Nguyễn Văn Lực,Vietnam,801840625,Stub,94.7
Trần Văn Khiêm,Vietnam,801965373,Start,94.7
Đinh La Thăng,Vietnam,802000460,Start,94.7
Nguyễn Tôn Hoàn,Vietnam,802024357,C,94.7
Hoang Van Chi,Vietnam,802101558,C,94.7
Phan Huy Quát,Vietnam,802135125,C,94.7
Olivier de Puymanel,Vietnam,802870152,B,94.7
Shi Xie,Vietnam,802917705,C,94.7
Trần Trọng Kim,Vietnam,803307184,B,94.7
Nguyễn Minh Triết,Vietnam,803328707,Start,94.7
Tôn Thất Đính,Vietnam,803336359,FA,94.7
Trần Ngọc Châu,Vietnam,803336424,FA,94.7
Phạm Văn Đồng,Vietnam,803972261,C,94.7
Phan Thanh Liêm,Vietnam,804050234,Stub,94.7
Bùi Tín,Vietnam,804051406,C,94.7
Ngô Đình Nhu,Vietnam,804192861,B,94.7
List of Presidents of Vietnam,Vietnam,804340275,C,94.7
Vice President of Vietnam,Vietnam,804632891,C,94.7
Dương Thu Hương,Vietnam,804892514,C,94.7
Trường Chinh,Vietnam,804983292,C,94.7
Trương Hòa Bình,Vietnam,805194962,Stub,94.7
Trương Mỹ Hoa,Vietnam,805195152,Stub,94.7
Nguyễn Thị Định,Vietnam,805195302,Start,94.7
Võ Chí Công,Vietnam,805201403,Start,94.7
Hoàng Trung Hải,Vietnam,805203054,Stub,94.7
Tòng Thị Phóng,Vietnam,805203648,Stub,94.7
Vương Đình Huệ,Vietnam,805203727,Stub,94.7
Phùng Quang Thanh,Vietnam,805203886,C,94.7
Phan Khắc Sửu,Vietnam,805392149,Stub,94.7
Leaders of South Vietnam,Vietnam,805408098,C,94.7
Nguyễn Nhạc,Vietnam,805486733,Stub,94.7
Võ Văn Kiệt,Vietnam,805660074,C,94.7
Đỗ Mười,Vietnam,805677158,FA,94.7
Hanoi Hannah,Vietnam,805713074,C,94.7
