page,country,rev_id
Sigurður Ingi Jóhannsson,Iceland,805608229
Abdul Kader Siddique,Bangladesh,805608643
Charles Lewis (New Zealand politician),New Zealand,805608718
Empress Go-Sakuramachi,Japan,805611890
Abdülhalik Renda,Turkey,805613428
Bjarni Benediktsson (born 1970),Iceland,805614323
Ernest Bai Koroma,Sierra Leone,805615191
M. A. Gaffar,Myanmar,805616360
Sayeed Khokon,Bangladesh,805616942
Suat Hayri Ürgüplü,Turkey,805617951
Mohamed Deriche,Algeria,805618028
Ursula Caberta,Germany,805618527
Jerry Buttimer,Ireland,805618815
Carlo Vizzini,Italy,805618910
Polybius,Greece,805619850
Georgy Beregovoy,Russia,805620546
Gozel Nuraliyeva,Turkmenistan,805621052
Malik Mehr un Nisa Afridi,Pakistan,805621756
Thomas Heath Haviland,Canada,805624006
Carlos Castillo Armas,Guatemala,805625008
Nicu Ceaușescu,Romania,805625023
Salvador Nasralla,Hondura,805625721
Jacques Chirac,France,805626334
Marta Hernández Romero,Cuba,805626700
Claro Abánades López,Spain,805627755
Qari Muhammad Yousuf,Pakistan,805628232
Muhammad Jamal ud Din,Pakistan,805628537
"Kevin Shinkwin, Baron Shinkwin",United Kingdom,805628823
Katherine Zappone,Ireland,805628853
Shahida Akhtar Ali,Pakistan,805629447
Andy Allen (politician),United Kingdom,805629451
Aliya Kamran,Pakistan,805629686
Aasiya Nasir,Pakistan,805629728
Gilbert Evenom Ngolo,Madagascar,805630553
Giles Watling,United Kingdom,805630865
Muhammad Waqas Khan,Pakistan,805631648
Mary Machuche Mwanjelwa,Tanzania,805632515
Gilbert Houngbo,Togo,805633258
Joseph Perrault (Lower Canada politician),Canada,805634549
Yigal Allon,Israel,805635401
"Gerald Oriol, Jr.",Haiti,805637100
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",Spain,805637772
Yusuf Meherally,India,805637949
Sten Nordin,Sweden,805638488
Vasilije Krestić,Serbia,805638570
William F. Knowland,United States,805638733
Yvette Ngwevilo Rekangalt,Gabon,805638854
Bal Thackeray,India,805639220
Gilbert Noël Ouédraogo,Burkina Faso,805639364
Gilbert Ondongo,Congo,805639685
Venancio Flores,Uruguay,805639837
Manuel Antonio de Varona,Cuba,805640612
Maxim Oreshkin,Russia,805641174
Angélica Lozano Correa,Colombia,805641461
Józef Piłsudski,Poland,805648263
Ali Abdullah Saleh,Yemen,805648921
Emilio Núñez Portuondo,Cuba,805649360
Sainkhüügiin Ganbaatar,Mongolia,805651037
Ben Klassen,United States,805651443
Yamoussa Camara,Mali,805651497
Edwin C.O. Uzor,Nigeria,805651829
Mevlüt Uysal,Turkey,805653412
Manilal Doctor,Fiji,805654560
Lucía Topolansky,Uruguay,805654960
Benson Abounu,Nigeria,805655374
Pa Tepaeru Terito Ariki,Cook Island,805657875
Rodrigo Lara,Colombia,805658033
Ban Ki-moon,"Korea, South",805658121
Võ Văn Kiệt,Vietnam,805660074
Evelyn Anite,Uganda,805660978
Garegin Nzhdeh,Armenia,805661031
Else-May Botten,Norway,805661303
Olorogun O'tega Emerhor,Nigeria,805662651
Abdullahi Yusuf Ahmed,Somalia,805662769
Andrea Wolf,Germany,805663286
Glory Emmanuel Edet,Nigeria,805663288
Gertrude Rwakatare,Tanzania,805663335
Betty Amongi,Uganda,805668648
"Fernando Álvarez de Toledo, 3rd Duke of Alba",Spain,805668649
Cecilia Ogwal,Uganda,805668810
Ignazio Cassis,Switzerland,805669005
Clement Attlee,United Kingdom,805670101
Kazimierz Nestor Sapieha,Poland,805670356
Daniel Dalton (British politician),United Kingdom,805671477
Joh Bjelke-Petersen,Australia,805672234
Agnes Kant,Netherlands,805672712
Zafar Iqbal Chaudhry,Pakistan,805673057
Mazyar Keshvari,Norway,805673269
Bente Stein Mathisen,Norway,805675930
Đỗ Mười,Vietnam,805677158
"John Charles Molteno, Jr.",Cape Colony,805678535
Doreen Amule,Uganda,805678630
Yıldırım Akbulut,Turkey,805680067
S. A. Silva,Sri Lanka,805681001
Elise Archer,Australia,805682948
Tobias Kulang,Papua New Guinea,805683313
Mohamed Abdullahi Mohamed,Somalia,805683392
Robert Masih Nahar,India,805683581
Zaqy Mohamad,Singapore,805683628
Mark Costello (Oklahoma politician),United States,805683729
Pak Hon-yong,"Korea, South",805684300
Marlene Farrugia,Malta,805684686
Diogo Gonçalves de Travassos,Portugal,805687124
Choe Manri,"Korea, South",805687729
Lalao Ravalomanana,Madagascar,805691709
President of Israel,Israel,805691881
Aurelia Frick,Liechtenstein,805694327
Khin Wine Kyi,Myanmar,805694492
List of officials purged and executed by Kim Jong-un,"Korea, South",805695382
Julian Schmid,Austria,805695788
North Korean cult of personality,"Korea, South",805696446
Lapu-Lapu,Philippines,805696455
Kamrul Hasan Nasim,Bangladesh,805697623
José Antonio Remón Cantera,Panama,805697692
Andreas Gottschalk,Germany,805697724
Álvaro Gil Cabral,Portugal,805698062
Nivaleta Iloai,France,805698332
Judy Gamin,Australia,805699102
Zhou Bangyan,China,805701071
Francisco Solano López,Paraguay,805701257
Clive Derby-Lewis,South Africa,805702213
List of New Zealand politicians,New Zealand,805703215
Annagrazia Calabria,Italy,805705138
Cesar Montano,Philippines,805706122
A R Shamsud Doha,Bangladesh,805706260
Cabinet of Pakistan,Pakistan,805707765
Kyosen Ōhashi,Japan,805708012
Jacques Rivard,Canada,805710954
Jacques Saada,Canada,805710971
Bong Revilla,Philippines,805711140
Prince Rashed Al-Khuzai,Jordan,805712225
Hanoi Hannah,Vietnam,805713074
Joe Foss,United States,805713742
Le Quoc Quan,Vietnam,805714311
Trần Thị Nga,Vietnam,805714354
Clarence S. Ridley,Panama,805716845
Francis K. Newcomer,Panama,805717180
Cyril Mathew,Sri Lanka,805719075
Sunder Singh Bhandari,India,805719705
Hoàng Văn Thái,Vietnam,805719887
Chiranjeevi Jetty,India,805720882
List of Burundian politicians,Burundi,805721159
Joey Marquez,Philippines,805723313
Ovadia Yosef,Israel,805725004
Maria Antonescu,Romania,805726737
Marisa Matias,Portugal,805726931
Eugen von Knilling,Germany,805727034
María Julia Muñoz,Uruguay,805727472
Iyabo Obasanjo-Bello,Nigeria,805727841
Chang Wen-ing,Taiwan,805727872
Philip Kgosana,South Africa,805728913
Andrei Kim,Belarus,805729423
Marie Bashir,Australia,805729953
Kanshi Ram,India,805730120
Saroj Pandey,India,805730181
Gilmar Mendes,Brazil,805731394
Jawad Hussain (politician),Pakistan,805731547
Anto Gvozdenović,Montenegro,805733125
Sara Isabel Castellanos Cortés,Mexico,805733322
Pilar del Castillo,Spain,805735075
Liliana Castillo Terreros,Mexico,805735132
Nicholas Walsh (judge),Ireland,805735191
"Samuel Montagu, 1st Baron Swaythling",United Kingdom,805735231
Gim Jip,"Korea, South",805735642
Abdirahman Abdullahi Baadiyow,Somalia,805738172
Steffen Heitmann,Germany,805739076
Sam Rainsy,Cambodia,805740662
Gina Barstad,Norway,805741133
List of mayors of Pointe-Noire (Republic of the Congo),Congo,805742282
Robert Kiptoo Kipkorir,Kenya,805742653
Theodoros Skylakakis,Greece,805746316
Martti Salomies,Finland,805746455
Pompée Valentin Vastey,Haiti,805746588
Marcelo Peterson,Federated States of Micronesia,805747378
John Ehsa,Federated States of Micronesia,805747454
Peter M. Christian,Federated States of Micronesia,805747611
Ansito Walter,Federated States of Micronesia,805747681
Ibrahim Spahic,Bosnia-Herzegovina,805747690
Wesly Simina,Federated States of Micronesia,805747734
Mike Walsh (diplomat),New Zealand,805748321
Tawakkol Karman,Yemen,805749133
Juddha Shumsher Jang Bahadur Rana,Nepal,805749753
Mohammed Badie,Egypt,805749818
Ketema Yifru,Ethiopia,805750115
Padma Shumsher Jang Bahadur Rana,Nepal,805750419
Diriba Kuma,Ethiopia,805750501
Negeri Lencho,Ethiopia,805750868
Ashebir Woldegiorgis,Ethiopia,805750961
Workneh Gebeyehu,Ethiopia,805750986
Reem Al Hashimi,United Arab Emirates,805751700
Canan Bayram,Germany,805751874
Hassan Rouhani plagiarism allegations,Iran,805752246
Giovanni Fava,Italy,805754129
Edmund Andros,Guernsey,805755298
Chris Bukari Atim,Ghana,805756005
Zil-e-Huma Usman Shaheed,Pakistan,805756456
Teodoro Obiang Nguema Mbasogo,Equatorial Guinea,805757932
Marcelo Rebelo de Sousa,Portugal,805759807
Peter David (politician),Grenada,805760291
Leo de Gale,Grenada,805761142
Helga Zepp-LaRouche,Germany,805762699
Ariel Castillo Nájera,Mexico,805762968
Minerva Castillo Rodríguez,Mexico,805763768
Dmitry Milyutin,Russia,805764416
Alexander Sergeyevich Makarov,Russia,805765267
Rebecca Akufo-Addo,Ghana,805766045
Shelley Peterson,Canada,805766715
Rosalie Woodruff,Australia,805767866
Joe McHugh,Ireland,805768646
Jetta Klijnsma,Netherlands,805769474
Peter Bradley (politician),United Kingdom,805769559
Joseph Henry Mensah,Ghana,805770203
María Sofía Castro Romero,Mexico,805771640
Francisco Macías Nguema,Equatorial Guinea,805772065
Grey Eminence,France,805772142
Mohammed Zahir Shah,Afghanistan,805772298
Elijah Ngurare,Namibia,805772941
Moffie Funk,United States,805772949
Cristian Ritondo,Argentina,805773282
Sofía Castro Ríos,Mexico,805773452
Guram Gabiskiria,Abkhazia,805775169
Søren Georg Abel,Norway,805775224
Raúl Castro Stagnaro,Peru,805776231
Luiz Inácio Lula da Silva,Brazil,805777388
Raj Thackeray,India,805777888
Cincinnatus Leconte,Haiti,805778342
Mohammad Ali Qazi Tabatabaei,Iran,805778453
Peter T. King,Ireland,805779097
Mencía Calderón,Spain,805779186
Arthur A. Ballantine,United States,805779507
Pierre Méhaignerie,France,805779547
Wang Ling (Three Kingdoms),China,805779617
Samora Machel,Mozambique,805780186
Mohamed Tawfik Naseem Pasha,Egypt,805782037
List of Liberian politicians,Liberia,805782280
Gintaras Balčiūnas,Lithuania,805784044
Pier Luigi Bellini delle Stelle,Italy,805784920
"Charles Armand Tuffin, marquis de la Rouerie",France,805785302
Francisco Bouligny,Spain,805787200
Kim Rak-gyom,"Korea, South",805787270
Ri Man-gon,"Korea, South",805787362
Igor Lebedev (politician),Russia,805787453
Carlos Moedas,Portugal,805787517
Francisco de Miranda,Venezuela,805787762
Political positions of Pat Buchanan,United States,805788048
Luís Rocha,Brazil,805789196
Yun Chi-ho,"Korea, South",805789230
The Anarchist Prince,Russia,805789472
Ecaterina Arbore,Romania,805791944
Joseph Facal,Uruguay,805792208
Brahumdagh Bugti,Pakistan,805792802
Hirofumi Yoshimura,Japan,805792869
Giorgio Carbone,Italy,805793280
Gonçalo Ribeiro Telles,Portugal,805793346
Umar Dzhabrailov,Chechen,805794113
Nan Ping,China,805795504
María Nsué Angüe,Equatorial Guinea,805797722
Hassan al-Banna,Egypt,805797802
José Joaquín de Viana,Spain,805797822
José de Santiago Concha Jiménez Lobatón,Chile,805797980
Sevil Shhaideh,Romania,805798942
Minendra Rijal,Nepal,805799545
Antonio de Olaguer y Feliú,Spain,805799559
Pedro Melo de Portugal,Paraguay,805800085
Ambrosio de Benavides,Spain,805801498
Tomás Álvarez de Acevedo,Chile,805801662
Iordan Bărbulescu,Romania,805801838
Bertha Isaacs,Bahamas,805801899
Ali Khamenei,Iran,805802370
Political boss,United States,805802544
Jean-Jacques Dessalines,Haiti,805802601
Michael Fabricant,United Kingdom,805802752
Cecilia Dapaah,Ghana,805803001
Cecilia Johnson,Ghana,805803116
José de Santiago Concha,Chile,805803239
Masoud Barzani,Iran,805805174
María Sanjuana Cerda Franco,Mexico,805805414
Htin Kyaw,Myanmar,805805958
Eva Perón,Argentina,805806043
Aurora E. Cerilles,Philippines,805806187
Valeriu Chiveri,Moldova,805806348
Aurora Cervantes Rodríguez,Mexico,805806647
Beatriz Cervantes Mandujano,Mexico,805806733
Jaime Cervantes Rivera,Mexico,805806843
Carme Laura Gil,Spain,805807458
William Lukuvi,Tanzania,805807742
Clotilde Armand,Romania,805809396
Alexandrina Cantacuzino,Romania,805809686
Nako Spiru,Albania,805810754
Karoly Hokky,Hungary,805811628
Gheorghe Gheorghiu-Dej,Romania,805811691
Giovanni Conso,Italy,805811856
Ahmad Toukan,Palestinian Territory,805811873
Palla Strozzi,Italy,805812087
Gabriel Ramanantsoa,Madagascar,805812293
Charles Rabemananjara,Madagascar,805812556
Mayor of the City of Skopje,Macedonia,805813045
Giovanni Lilliu,Italy,805815421
Paulino Matip Nhial,South Sudan,805816918
Herbert Bautista,Philippines,805817705
Călin Popescu-Tăriceanu,Romania,805818060
Britta Böhler,Netherlands,805818233
Dmitry Peskov,Russia,805818257
Giovanni Puoti,Italy,805818683
Vittorio Sgarbi,Italy,805819370
Dimitris Koutsoumpas,Greece,805819992
Stavros Theodorakis,Greece,805820940
João Pimenta Lopes,Portugal,805820951
Nur Muhammad Taraki,Afghanistan,805821343
Nguyễn Chí Thiện,Vietnam,805821500
Dangatar Kopekov,Turkmenistan,805822270
José Maria Eymael,Brazil,805823133
Martin Henriksen (Danish politician),Denmark,805824443
Martin Holcát,Czech Republic,805824502
Selin Sayek Böke,Turkey,805825234
Francesco Melzi d'Eril,Italy,805826853
José Francisco Peña Gómez,Dominican Republic,805826974
Eddy Schuyer,Netherlands,805827335
Schuyler family,United States,805827465
Monika Kryemadhi,Albania,805829565
"James McLachlan, Sr.",Australia,805829718
Girish Chandra Saxena,India,805830402
S. Jayakumar,Singapore,805831196
Mykhailo Dobkin,Ukraine,805831261
Chua Sian Chin,Singapore,805831416
Leonid Kalashnikov,Russia,805831538
Vladimir Kashin,Russia,805831603
Dmitry Novikov,Russia,805832297
Masaru Wakasa,Japan,805833786
Paul Peytral,France,805835193
Gilbert Pongo,"Congo, Dem. Rep. of",805835265
Marquis de Morès,France,805837288
Søren Espersen,Denmark,805839784
Muhammad Haji Ibrahim Egal,Somaliland,805840190
Wang Like,China,805840862
Ivan Myrnyi,Ukraine,805842378
Pedro Passos Coelho,Portugal,805843097
Roberto Fico,Italy,805843217
Killion Munyama,Poland,805843500
Alija Izetbegović,Bosnia-Herzegovina,805844216
Rajesh Rishi,India,805844566
Gisèle Halimi,France,805844999
Jean-Yves Le Drian,France,805845474
Augusto Rollandin,Italy,805847035
Ralph Bernal,United Kingdom,805847277
Vangaveeti Mohana Ranga,India,805847796
Konstantin Chernenko,Russia,805848377
Horacio Cartes,Paraguay,805848383
Carlo Salvemini,Italy,805848592
Gitte Seeberg,Denmark,805848618
"David Sainsbury, Baron Sainsbury of Turville",United Kingdom,805848727
"Alan Sainsbury, Baron Sainsbury",United Kingdom,805848825
"John Sainsbury, Baron Sainsbury of Preston Candover",United Kingdom,805848843
Tim Sainsbury,United Kingdom,805848865
David Ginsburg,United Kingdom,805849369
Edward Lyons,United Kingdom,805849513
"George Weidenfeld, Baron Weidenfeld",United Kingdom,805849736
Karolos Papoulias,Greece,805850012
Giuliano Ferrara,Italy,805850157
Vigdís Finnbogadóttir,Iceland,805850571
Philip Magnus,United Kingdom,805851002
Samuel Isidore Salmon,United Kingdom,805851455
David Cameron,United Kingdom,805852605
Lu Ziyue,China,805853289
Henry Nathan Jr.,Canada,805854037
Buddy Roemer,United States,805854822
Dzhambulat Zhakievich Sarsenov,Kazakhstan,805854969
Sacky Shanghala,Namibia,805855320
Pierluigi Marquis,Italy,805855555
Triple murder of Kurds activists in Paris,Turkey,805855954
Giuma Ahmed Atigha,Libya,805855991
Victoria Lord,United States,805857707
Abdullah Kadhem Ruaid,Iraq,805857976
Anna Hutsol,Ukraine,805858215
"Stanley Clinton-Davis, Baron Clinton-Davis",United Kingdom,805858529
Wolfgang Schüssel,Austria,805858797
Jean Jacques Régis de Cambacérès,France,805860179
Booneua Prasertsuwan,Thailand,805860636
Joseph Fouché,France,805862388
León Febres Cordero,Ecuador,805863721
Bob Kerrey,United States,805863876
James Bartleman,Canada,805865165
"Charles-François Lebrun, duc de Plaisance",France,805865569
Dong Zhuo,China,805865636
Nathan Deal,United States,805865647
James P. Brady,Canada,805865701
James Ross (Canadian lawyer),Canada,805865847
List of LGBTI holders of political offices in Australia,Australia,805867726
Lakandula,Philippines,805869275
Ramzan Kadyrov,Chechen,805869321
Miguel Pizarro,Venezuela,805870849
Giz Watson,Australia,805872403
Balmukund Goutam,India,805872615
Template:Rojava-politician-stub,Rojava,805873292
Hediya Yousef,Rojava,805873719
Mansur Selum,Rojava,805873803
Gjorge Ivanov,Macedonia,805874186
Babiker Awadalla,Sudan,805875577
Mohammed Karim Lamrani,Morocco,805875582
Khamtai Siphandon,Laos,805875592
Kenneth Kaunda,Zambia,805875783
Yang Hyong-sop,"Korea, South",805875962
Nuon Chea,Cambodia,805876135
Temir Sariyev,Kyrgyzstan,805876204
Stanisław Kania,Poland,805876288
Manfred Kanther,Germany,805876384
Ranju Darshana,Nepal,805877369
Thita Manitkul,Thailand,805878430
Gladys Bustamante,Jamaica,805879397
Joseph Muscat,Malta,805879451
Gladys María Bejerano Portela,Cuba,805879802
Gladys Marín,Chile,805879807
József Farkas,Hungary,805879964
Jean-Claude Duvalier,Haiti,805880853
Karl Samuda,Jamaica,805881133
Jamie Korab,Canada,805882488
Morio Takahashi,Japan,805884170
Bakyt Torobayev,Kyrgyzstan,805884719
Patrick Bermingham,Ireland,805885062
Henry Kotalawala,Sri Lanka,805887437
Gabriele Pauli,Germany,805889437
Jüri Ratas,Estonia,805889963
Funmilayo Ransome-Kuti,Nigeria,805894960
Luís de Almeida Braga,Portugal,805896382
Soong Ching-ling,China,805898184
Cesar Grillon,Paraguay,805900419
Mduduzi Manana,South Africa,805901279
Hlengiwe Mkhize,South Africa,805901648
Hugo Ballivián,Bolivia,805902248
Tsuneo Matsudaira,Japan,805903559
Marcel Petiot,France,805904133
Shigetarō Shimada,Japan,805904219
Antonio Onofri,San Marino,805905157
Kao Kim Hourn,Cambodia,805905770
Alexander Lukashenko,Belarus,805906444
Fatafehi Fakafanua,Tonga,805907402
Femi Gbajabiamila,Nigeria,805908149
Muse Bihi Abdi,Somalia,805908524
Jussi Niinistö,Finland,805908908
Walter Schwimmer,Austria,805911917
Tony Humphries,United Kingdom,805913099
Olof Palme,Sweden,805914401
Joseph Boakai,Liberia,805915089
Per Bolund,Sweden,805915123
Anna-Karin Hatt,Sweden,805916670
Ahmad Nami,Syria,805916672
Nureddin al-Atassi,Syria,805916756
Sami al-Hinnawi,Syria,805916849
Gamal Abdel Nasser,Egypt,805918753
Malalai Joya,Afghanistan,805920528
Mátyás Rákosi,Hungary,805920753
Vian Dakhil,Iraq,805921006
Gulalai Ismail,Pakistan,805921056
Antti Kalliomäki,Finland,805921778
Mahmud Shah Durrani,Afghanistan,805922525
Tahseen Said,Iraq,805923289
Laurent-Désiré Kabila,"Congo, Dem. Rep. of",805923394
Paulina Ana María Zapata Portillo,Mexico,805923427
William Sawers,Australia,805923538
Atheel al-Nujaifi,Iraq,805923589
Ahmad Maslan,Malaysia,805923753
Durrani dynasty,Afghanistan,805924089
Herbert Haupt,Austria,805924903
Polina Zhemchuzhina,Russia,805926046
Andrew Beattie (politician),Ireland,805926620
Chuwit Jitsakul,Thailand,805926991
Maurizio Rasero,Italy,805927515
Tigranes the Great,Armenia,805927583
Glenn Hearn,United States,805927617
John C. Stennis,United States,805927642
"Jeremy Beecham, Baron Beecham",United Kingdom,805927895
Kruger National Park,South African Republic,805927999
Amina J. Mohammed,Nigeria,805928667
Lev Kamenev,Russia,805929146
Khalifa bin Zayed Al Nahyan,United Arab Emirates,805929344
Amin Iskander,Egypt,805930229
V. Volodarsky,Russia,805931981
Ramesh Pathirana,Sri Lanka,805932336
Kirti Nidhi Bista,Nepal,805933608
José Guedes de Carvalho e Meneses,Mozambique,805933662
Lokendra Bahadur Chand,Nepal,805933679
Pushpa Kamal Dahal,Nepal,805933832
Stephen Hopkins (politician),United States,805934002
Krishna Prasad Bhattarai,Nepal,805935219
Tulsi Giri,Nepal,805935719
Marich Man Singh Shrestha,Nepal,805935806
Festus Okotie-Eboh,Nigeria,805935845
Man Mohan Adhikari,Nepal,805935902
Majid Movaghar,Iran,805935981
Hossein Khan Movaghar,Iran,805936041
Kunwar Inderjit Singh,Nepal,805936167
Dev Shumsher Jang Bahadur Rana,Nepal,805936286
Ahmed Maiteeq,Libya,805938059
James Baby,Canada,805938567
Lee Chung-wei,Taiwan,805940086
"Glenys Kinnock, Baroness Kinnock of Holyhead",United Kingdom,805943448
Giuseppe Mazzini,Italy,805944426
